"Sales ID";"Sales Amount (USD)";"Cost Price (USD)";"Region";"Conversion Rate (%)";"Sessions";"Views";"Follow-ups";"Closed Deal?";"Customer Feedback";"Customer Plan";"Customer Rating";"Sales Date";"Customer ID";"Channel ID";"Product ID";"Sales Rep ID";"Campaign ID";"Lead Source ID";"Country ID"
"S0644";237;128;"South America";19;19;54;1;"Yes";"Responsive sales team";"Basic";2;"2022-03-16";551;2;10;1;5;5;4
"S0645";1312;1032;"North America";19;12;66;4;"Yes";"Fast delivery";"Basic";4;"2023-10-15";552;1;4;2;3;2;1
"S0646";756;509;"Europe";25;20;70;2;"Yes";"Great customer support";"Basic";5;"2023-01-16";553;1;3;2;3;3;9
"S0647";1347;1204;"South America";29;6;98;3;"No";"Product not available";"Basic";4;"2023-07-10";554;1;4;1;3;5;10
"S0648";685;561;"South America";6;14;20;1;"Yes";"Excellent service";"Basic";6;"2022-09-27";21;1;8;3;1;2;1
"S0649";1392;1296;"Asia";9;12;81;4;"Yes";"Satisfied with product";"Basic";9;"2024-02-19";555;1;8;1;2;3;9
"S0650";640;530;"Asia";20;9;32;4;"Yes";"Responsive sales team";"Basic";3;"2023-03-18";556;1;8;2;5;4;4
"S0651";164;-32;"Asia";18;10;67;5;"Yes";"Product not available";"Basic";4;"2023-08-08";8;1;1;7;4;1;10
"S0652";1195;1130;"South America";17;7;87;2;"No";"Fast delivery";"Basic";7;"2022-03-01";435;2;2;1;5;4;10
"S0653";637;341;"South America";24;14;26;4;"No";"Price too high";"Basic";4;"2023-05-18";557;1;11;6;2;4;1
"S0654";1166;1096;"Europe";6;7;38;4;"Yes";"Satisfied with product";"Basic";5;"2022-12-08";558;1;14;6;2;5;1
"S0655";963;785;"North America";25;19;78;4;"Yes";"Great customer support";"Basic";4;"2023-07-20";559;1;1;3;3;4;11
"S0656";617;475;"Europe";8;13;74;2;"Yes";"Responsive sales team";"Basic";7;"2022-07-15";560;2;1;5;3;1;10
"S0657";458;183;"Europe";18;10;93;5;"Yes";"Price too high";"Basic";2;"2023-09-17";561;1;7;6;4;2;11
"S0658";679;583;"South America";15;13;68;5;"Yes";"Satisfied with product";"Basic";5;"2023-04-21";562;1;9;6;4;3;3
"S0659";520;467;"Europe";27;20;35;5;"No";"Responsive sales team";"Basic";10;"2022-02-15";563;1;6;4;4;3;10
"S0660";457;359;"North America";14;20;89;4;"Yes";"Satisfied with product";"Basic";3;"2022-10-04";564;1;14;5;5;3;4
"S0661";1163;975;"Asia";30;13;50;3;"No";"Product not available";"Basic";6;"2023-11-18";506;1;3;1;3;5;9
"S0662";999;874;"North America";8;11;26;5;"Yes";"Price too high";"Basic";1;"2024-06-05";565;2;5;4;3;3;2
"S0663";1293;1066;"Europe";9;16;93;5;"Yes";"Excellent service";"Basic";2;"2022-07-16";566;2;12;7;3;2;3
"S0664";767;666;"Asia";23;13;97;3;"Yes";"Product not available";"Basic";9;"2022-10-28";567;1;5;2;4;1;11
"S0665";812;732;"North America";13;19;63;2;"Yes";"Excellent service";"Basic";7;"2023-01-03";510;2;8;8;3;3;2
"S0666";1403;1280;"South America";24;16;22;1;"Yes";"Price too high";"Basic";5;"2022-02-21";568;1;9;5;3;2;11
"S0667";953;810;"South America";20;5;38;3;"Yes";"Product not available";"Basic";7;"2024-07-17";569;1;15;2;1;1;1
"S0668";309;204;"South America";28;18;20;2;"No";"Satisfied with product";"Basic";1;"2023-11-29";38;2;12;2;2;3;9
"S0669";223;-72;"Europe";29;5;41;1;"Yes";"Satisfied with product";"Basic";2;"2022-10-24";570;1;9;8;4;3;3
"S0670";203;118;"South America";11;6;61;5;"Yes";"Price too high";"Basic";6;"2022-01-21";571;1;2;5;4;5;1
"S0671";532;372;"North America";11;13;44;1;"Yes";"Fast delivery";"Basic";5;"2022-04-04";541;1;4;3;5;4;9
"S0672";1061;790;"North America";10;16;89;5;"Yes";"Satisfied with product";"Basic";7;"2024-06-05";572;2;4;3;3;3;4
"S0673";1101;956;"North America";24;12;41;5;"Yes";"Fast delivery";"Basic";4;"2022-10-03";573;1;11;4;3;4;9
"S0674";1446;1320;"Asia";13;16;51;5;"Yes";"Fast delivery";"Basic";7;"2023-06-17";142;1;12;5;1;2;2
"S0675";554;378;"Asia";20;15;76;5;"Yes";"Fast delivery";"Basic";4;"2024-07-04";574;1;10;2;4;4;2
"S0676";866;612;"Europe";23;19;95;5;"No";"Price too high";"Basic";2;"2022-04-14";56;2;9;6;5;5;1
"S0677";419;277;"Asia";17;15;79;1;"Yes";"Product not available";"Basic";4;"2023-10-29";575;1;7;2;3;2;10
"S0678";234;-21;"Asia";26;13;40;5;"Yes";"Great customer support";"Basic";3;"2024-04-02";332;1;15;1;2;2;10
"S0679";931;739;"Europe";24;10;20;5;"Yes";"Fast delivery";"Basic";10;"2022-06-22";87;2;11;3;5;3;10
"S0680";566;280;"South America";26;7;39;3;"No";"Fast delivery";"Basic";3;"2022-12-06";576;1;9;8;1;2;4
"S0681";1205;1119;"Europe";17;20;55;2;"Yes";"Responsive sales team";"Basic";8;"2023-04-21";95;1;12;8;3;2;1
"S0682";469;174;"North America";6;5;99;4;"Yes";"Price too high";"Basic";8;"2024-03-27";577;1;2;3;2;4;9
"S0683";1149;876;"South America";6;19;95;2;"Yes";"Highly satisfied";"Basic";5;"2024-08-07";578;1;11;6;1;3;5
"S0684";275;39;"South America";27;15;91;1;"Yes";"Price too high";"Basic";3;"2022-06-21";579;2;10;4;1;5;3
"S0685";890;739;"South America";17;9;45;1;"Yes";"Product not available";"Basic";4;"2024-01-27";580;2;11;7;1;4;9
"S0686";670;438;"North America";7;18;32;3;"Yes";"Product not available";"Basic";9;"2023-01-22";462;1;11;3;2;2;10
"S0687";951;841;"South America";18;17;57;1;"Yes";"Product not available";"Basic";2;"2022-12-29";53;2;9;4;3;3;9
"S0688";741;471;"North America";8;17;84;1;"Yes";"Satisfied with product";"Basic";10;"2023-04-03";530;1;7;3;4;4;4
"S0689";671;397;"Europe";14;17;67;5;"No";"Excellent service";"Basic";6;"2023-08-19";173;1;1;7;2;3;9
"S0690";1147;1029;"Europe";10;10;48;4;"Yes";"Satisfied with product";"Basic";3;"2022-06-25";581;2;11;5;1;1;2
"S0691";858;685;"Europe";18;13;73;3;"Yes";"Fast delivery";"Basic";3;"2024-03-16";202;2;6;4;4;5;11
"S0692";1030;752;"Asia";28;10;57;5;"Yes";"Fast delivery";"Basic";2;"2022-10-14";465;1;6;7;5;5;4
"S0693";397;218;"Asia";19;16;59;4;"Yes";"Satisfied with product";"Basic";5;"2022-12-16";582;1;13;1;2;4;10
"S0694";251;73;"South America";10;18;22;1;"Yes";"Great customer support";"Basic";3;"2022-06-29";583;2;12;8;4;5;11
"S0695";1171;982;"Europe";17;15;91;1;"Yes";"Satisfied with product";"Basic";3;"2024-07-27";584;1;5;6;2;1;2
"S0696";375;102;"North America";10;20;93;2;"Yes";"Excellent service";"Basic";9;"2023-11-18";585;2;15;2;5;3;2
"S0697";193;96;"Asia";30;16;32;3;"Yes";"Excellent service";"Basic";8;"2023-04-13";586;1;14;6;3;5;10
"S0698";1211;959;"Europe";11;13;27;5;"Yes";"Price too high";"Basic";2;"2022-07-13";587;2;2;8;1;2;5
"S0699";281;47;"Europe";23;13;66;1;"No";"Product not available";"Basic";1;"2022-06-02";588;1;7;5;2;1;1
"S0700";1434;1335;"Asia";25;18;84;1;"Yes";"Highly satisfied";"Basic";4;"2023-11-16";589;1;2;3;4;4;10
"S0701";1400;1164;"Asia";15;16;67;5;"Yes";"Highly satisfied";"Basic";4;"2022-09-19";590;1;4;2;1;1;5
"S0702";492;344;"Asia";19;5;70;5;"Yes";"Price too high";"Basic";5;"2023-11-20";591;2;9;4;1;2;11
"S0703";1379;1324;"Asia";23;9;50;3;"Yes";"Great customer support";"Basic";4;"2022-08-01";592;1;12;8;5;3;3
"S0704";1479;1319;"Europe";6;6;82;5;"Yes";"Highly satisfied";"Basic";3;"2022-03-24";593;1;15;6;4;2;1
"S0705";588;406;"Europe";13;11;20;2;"Yes";"Responsive sales team";"Basic";8;"2023-09-22";594;2;2;6;4;2;2
"S0706";346;287;"South America";13;10;47;3;"Yes";"Fast delivery";"Basic";4;"2023-06-27";595;1;4;8;3;2;2
"S0707";413;213;"South America";19;19;31;4;"Yes";"Highly satisfied";"Basic";2;"2023-06-21";497;1;3;8;4;3;5
"S0708";1214;981;"Europe";18;15;46;4;"No";"Price too high";"Basic";1;"2023-01-21";596;1;11;3;1;2;10
"S0709";197;20;"Europe";12;7;88;3;"Yes";"Highly satisfied";"Basic";9;"2022-07-24";63;2;8;7;4;1;1
"S0710";1038;804;"Europe";24;11;51;4;"Yes";"Fast delivery";"Basic";6;"2023-10-31";433;2;5;4;3;1;4
"S0711";1295;1200;"Europe";24;15;76;5;"Yes";"Great customer support";"Basic";10;"2022-07-07";597;1;9;3;5;3;5
"S0712";1142;958;"Europe";30;17;96;5;"Yes";"Price too high";"Basic";4;"2024-05-11";145;1;4;4;2;4;1
"S0713";310;47;"Asia";5;18;79;3;"No";"Great customer support";"Basic";6;"2023-06-25";598;1;12;4;1;3;1
"S0714";875;617;"Asia";10;18;89;5;"Yes";"Fast delivery";"Basic";1;"2023-01-17";100;1;1;8;5;2;1
"S0715";663;514;"North America";23;16;88;2;"Yes";"Price too high";"Basic";7;"2023-09-06";599;1;12;3;5;4;10
"S0716";324;44;"Asia";14;17;79;4;"Yes";"Responsive sales team";"Basic";2;"2022-12-10";600;1;8;3;4;5;9
"S0717";214;144;"Asia";19;12;65;5;"No";"Excellent service";"Basic";10;"2024-06-06";319;1;7;6;1;4;11
"S0718";1430;1169;"North America";20;16;52;5;"No";"Great customer support";"Basic";6;"2023-09-08";601;2;13;6;5;3;11
"S0719";382;89;"South America";28;12;38;1;"Yes";"Price too high";"Basic";6;"2022-04-30";602;1;7;2;5;4;1
"S0720";729;498;"Europe";23;9;51;2;"No";"Excellent service";"Basic";9;"2022-04-28";603;1;12;3;4;5;1
"S0721";168;-95;"Europe";20;16;34;4;"Yes";"Price too high";"Basic";4;"2023-11-29";430;1;4;5;1;2;9
"S0722";593;361;"Asia";30;5;82;4;"Yes";"Price too high";"Basic";1;"2023-08-09";604;2;8;5;4;2;11
"S0723";1110;983;"Europe";19;12;98;1;"Yes";"Great customer support";"Basic";3;"2022-05-20";567;1;3;8;4;4;1
"S0724";1198;961;"Europe";13;11;81;5;"Yes";"Satisfied with product";"Basic";3;"2023-11-20";605;2;7;6;2;5;9
"S0725";636;489;"North America";28;13;95;5;"Yes";"Responsive sales team";"Basic";9;"2022-10-10";606;1;10;3;4;3;3
"S0726";735;644;"Asia";6;10;62;5;"Yes";"Excellent service";"Basic";3;"2024-01-14";607;1;8;2;2;4;10
"S0727";153;-61;"North America";22;18;82;4;"Yes";"Responsive sales team";"Basic";7;"2022-07-25";608;1;9;4;1;3;9
"S0728";1155;1104;"Europe";22;17;86;1;"Yes";"Price too high";"Basic";7;"2023-09-24";609;2;9;4;4;1;10
"S0729";482;394;"North America";9;17;36;2;"No";"Responsive sales team";"Basic";2;"2024-01-25";605;1;4;8;2;4;9
"S0730";1085;825;"Asia";27;18;69;3;"Yes";"Satisfied with product";"Basic";8;"2022-01-21";610;2;2;1;5;3;1
"S0731";476;342;"South America";12;18;24;5;"Yes";"Great customer support";"Basic";5;"2023-03-01";611;1;2;1;4;2;3
"S0732";936;746;"North America";12;16;34;3;"No";"Satisfied with product";"Basic";2;"2023-04-17";64;1;14;1;3;5;3
"S0733";689;630;"North America";11;10;51;5;"Yes";"Great customer support";"Basic";10;"2023-10-06";612;1;12;6;4;3;5
"S0734";353;272;"South America";9;13;47;4;"Yes";"Satisfied with product";"Basic";10;"2022-12-05";462;2;14;3;4;1;5
"S0735";1137;992;"South America";15;11;69;3;"No";"Product not available";"Basic";1;"2023-07-01";613;2;5;2;2;1;5
"S0736";695;524;"North America";8;15;36;2;"No";"Product not available";"Basic";2;"2022-08-06";614;1;8;5;3;1;1
"S0737";722;590;"Asia";27;17;59;1;"Yes";"Highly satisfied";"Basic";10;"2024-02-29";615;2;8;5;3;3;2
"S0738";1288;1143;"Asia";20;18;27;3;"Yes";"Product not available";"Basic";1;"2022-12-29";616;1;9;3;1;1;10
"S0739";1351;1085;"Asia";13;16;65;3;"Yes";"Excellent service";"Basic";6;"2024-07-01";617;1;14;7;3;3;9
"S0740";971;750;"Asia";19;15;26;1;"Yes";"Excellent service";"Basic";1;"2023-06-26";618;1;13;3;3;2;9
"S0741";547;279;"Asia";10;18;43;1;"Yes";"Product not available";"Basic";3;"2022-05-24";565;1;15;7;2;4;11
"S0742";1095;936;"North America";18;19;84;5;"Yes";"Great customer support";"Basic";3;"2022-12-06";619;1;12;5;4;1;4
"S0743";1139;911;"Asia";8;14;60;2;"Yes";"Responsive sales team";"Basic";3;"2024-07-10";620;2;6;3;1;4;3
"S0744";1230;1169;"Europe";13;9;26;3;"Yes";"Great customer support";"Basic";8;"2023-07-22";437;2;2;8;4;2;10
"S0745";1267;1198;"Asia";6;20;79;1;"Yes";"Great customer support";"Basic";6;"2024-06-17";621;1;5;2;5;5;3
"S0746";1218;1030;"Asia";17;20;100;3;"Yes";"Fast delivery";"Basic";5;"2022-01-07";622;1;5;3;5;4;4
"S0747";1267;1176;"North America";20;12;24;3;"Yes";"Satisfied with product";"Basic";1;"2024-06-28";623;1;3;5;5;4;4
"S0748";1049;877;"Asia";29;19;32;4;"Yes";"Excellent service";"Basic";3;"2022-07-11";624;1;1;6;4;1;2
"S0749";857;744;"Asia";27;9;33;4;"Yes";"Great customer support";"Basic";7;"2022-02-20";77;1;4;1;5;5;5
"S0750";575;497;"Europe";18;8;30;4;"Yes";"Price too high";"Basic";3;"2023-01-02";625;1;8;6;4;2;5
"S0751";1210;1148;"Asia";8;19;100;3;"Yes";"Highly satisfied";"Basic";1;"2023-11-09";626;1;9;7;5;3;11
"S0752";618;440;"South America";15;11;67;3;"Yes";"Excellent service";"Basic";3;"2024-05-15";627;2;15;2;3;2;2
"S0753";788;508;"Asia";26;10;43;3;"Yes";"Excellent service";"Basic";1;"2024-06-19";38;1;1;3;5;2;2
"S0754";1136;1003;"Asia";6;13;61;3;"Yes";"Responsive sales team";"Basic";6;"2024-06-09";628;2;9;6;4;4;1
"S0755";315;138;"North America";13;8;93;5;"No";"Fast delivery";"Basic";9;"2023-02-18";274;1;10;7;3;4;1
"S0756";317;244;"South America";12;17;98;1;"Yes";"Great customer support";"Basic";6;"2022-05-26";629;1;4;4;1;3;1
"S0757";1396;1186;"Asia";24;6;66;4;"No";"Satisfied with product";"Basic";4;"2023-04-28";587;1;8;2;5;4;4
"S0758";252;60;"Asia";17;11;50;3;"Yes";"Fast delivery";"Basic";5;"2023-11-18";630;2;14;4;3;2;4
"S0759";1496;1388;"Europe";11;15;100;4;"Yes";"Highly satisfied";"Basic";4;"2022-08-28";631;1;5;7;5;1;2
"S0760";1165;987;"Asia";24;13;93;2;"Yes";"Fast delivery";"Basic";10;"2024-03-14";632;2;14;8;3;1;9
"S0761";1451;1250;"Asia";9;20;89;3;"Yes";"Responsive sales team";"Basic";2;"2022-08-10";528;2;4;4;1;4;4
"S0762";355;291;"Asia";27;11;33;5;"Yes";"Fast delivery";"Basic";10;"2024-01-13";633;1;12;5;2;4;2
"S0763";1185;1132;"Europe";24;5;88;4;"Yes";"Product not available";"Basic";3;"2022-08-12";634;2;6;7;5;3;1
"S0764";470;391;"Europe";17;10;86;2;"Yes";"Highly satisfied";"Basic";7;"2024-03-11";266;1;2;7;3;4;5
"S0765";1091;901;"South America";21;8;66;1;"Yes";"Great customer support";"Basic";1;"2023-01-01";635;2;11;4;3;1;2
"S0766";566;279;"Asia";22;17;33;2;"Yes";"Satisfied with product";"Basic";1;"2023-05-13";326;1;4;4;1;5;10
"S0767";1075;958;"Asia";24;13;33;2;"Yes";"Product not available";"Basic";7;"2024-05-15";636;1;8;7;2;2;2
"S0768";461;262;"Europe";13;18;52;3;"Yes";"Responsive sales team";"Basic";9;"2023-12-08";413;1;1;3;4;4;5
"S0769";732;577;"Asia";8;16;88;2;"Yes";"Excellent service";"Basic";4;"2024-06-02";637;1;12;7;1;3;9
"S0770";1268;1123;"South America";24;9;90;2;"No";"Highly satisfied";"Basic";2;"2022-03-30";638;2;11;3;1;2;9
"S0771";1437;1173;"South America";10;18;62;1;"No";"Fast delivery";"Basic";1;"2024-07-29";118;2;7;5;2;1;3
"S0772";1371;1304;"Europe";21;16;95;2;"Yes";"Highly satisfied";"Basic";9;"2024-04-24";639;2;15;4;1;3;1
"S0773";378;203;"North America";20;17;59;2;"Yes";"Satisfied with product";"Basic";2;"2022-02-12";302;1;4;4;5;3;3
"S0774";800;717;"Asia";13;8;79;2;"Yes";"Satisfied with product";"Basic";2;"2024-07-04";640;1;14;6;3;3;9
"S0775";563;284;"Europe";18;16;48;3;"Yes";"Responsive sales team";"Basic";1;"2022-05-26";227;2;3;1;4;3;9
"S0776";1069;816;"North America";10;12;68;5;"Yes";"Excellent service";"Basic";2;"2022-03-29";641;2;8;6;5;5;9
"S0777";1168;1000;"North America";19;17;55;4;"Yes";"Product not available";"Basic";9;"2023-08-03";642;2;7;6;4;5;9
"S0778";442;296;"South America";20;12;99;2;"Yes";"Excellent service";"Basic";5;"2023-02-22";114;1;1;1;4;4;9
"S0779";866;686;"South America";19;6;89;5;"Yes";"Price too high";"Basic";1;"2023-03-24";643;1;4;5;5;3;1
"S0780";1205;988;"Europe";14;17;29;3;"Yes";"Highly satisfied";"Basic";7;"2023-02-03";644;1;4;7;2;5;3
"S0781";1395;1232;"North America";15;19;83;1;"Yes";"Excellent service";"Basic";5;"2023-10-12";645;1;10;8;5;4;11
"S0782";1042;860;"Europe";25;7;65;1;"Yes";"Highly satisfied";"Basic";4;"2022-09-08";19;1;4;6;5;4;2
"S0783";748;520;"Asia";14;8;99;3;"Yes";"Product not available";"Basic";2;"2023-01-28";589;1;1;7;5;4;1
"S0784";426;212;"Europe";17;17;24;3;"Yes";"Excellent service";"Basic";9;"2022-01-16";20;1;1;3;1;2;3
"S0785";1274;1134;"Asia";5;11;42;4;"Yes";"Highly satisfied";"Basic";5;"2024-07-15";646;1;7;2;2;4;9
"S0786";1230;1039;"South America";30;18;53;3;"Yes";"Responsive sales team";"Basic";7;"2024-03-08";647;2;10;2;2;5;11
"S0787";714;541;"Asia";15;19;88;2;"Yes";"Satisfied with product";"Basic";2;"2023-12-03";40;1;4;6;4;5;9
"S0788";580;351;"Europe";28;6;21;1;"Yes";"Responsive sales team";"Basic";4;"2024-06-24";648;1;4;1;4;4;3
"S0789";289;205;"Asia";29;14;23;4;"Yes";"Highly satisfied";"Basic";10;"2024-04-29";649;1;8;7;5;5;10
"S0790";343;89;"South America";25;11;73;1;"No";"Satisfied with product";"Basic";10;"2023-12-24";547;1;14;2;4;1;9
"S0791";584;433;"Europe";30;18;44;2;"Yes";"Highly satisfied";"Basic";3;"2022-10-16";650;1;15;5;1;2;4
"S0792";1042;758;"Asia";13;9;45;2;"Yes";"Highly satisfied";"Basic";1;"2024-05-23";651;1;7;1;1;1;1
"S0793";466;320;"Asia";6;6;40;2;"Yes";"Great customer support";"Basic";4;"2023-06-20";652;2;5;3;2;5;1
"S0794";740;461;"Asia";8;17;77;2;"No";"Highly satisfied";"Basic";7;"2023-07-24";53;2;4;8;4;4;1
"S0795";559;437;"Asia";30;10;33;3;"Yes";"Price too high";"Basic";7;"2024-04-19";653;2;1;8;2;3;4
"S0796";1093;898;"Europe";24;8;90;2;"Yes";"Excellent service";"Basic";3;"2022-03-13";654;1;4;3;5;3;4
"S0797";731;479;"Asia";15;9;49;2;"No";"Satisfied with product";"Basic";3;"2022-07-06";191;1;13;2;4;2;9
"S0798";1291;1178;"Asia";27;17;43;2;"Yes";"Great customer support";"Basic";4;"2022-01-04";655;2;7;7;5;4;3
"S0799";458;346;"Europe";16;15;44;3;"No";"Responsive sales team";"Basic";5;"2023-05-26";656;1;8;1;3;4;5
"S0800";401;211;"Asia";8;8;40;1;"No";"Highly satisfied";"Basic";5;"2024-05-29";76;2;5;2;2;1;4
"S0801";895;838;"South America";17;10;82;4;"Yes";"Excellent service";"Basic";1;"2024-02-11";657;1;12;2;4;5;9
"S0802";1463;1191;"Asia";13;12;44;1;"Yes";"Price too high";"Basic";1;"2022-09-07";658;2;1;2;3;2;5
"S0803";718;564;"Asia";12;9;89;4;"Yes";"Fast delivery";"Basic";4;"2024-03-07";611;1;4;2;1;5;9
"S0804";538;435;"Asia";17;18;62;3;"Yes";"Fast delivery";"Basic";1;"2022-08-22";394;2;9;5;5;1;2
"S0805";692;623;"South America";16;16;77;4;"Yes";"Responsive sales team";"Basic";6;"2023-02-22";659;1;9;6;4;3;9
"S0806";872;723;"Asia";7;14;63;3;"Yes";"Fast delivery";"Basic";6;"2024-01-22";660;2;5;5;3;4;5
"S0807";1297;1119;"Europe";19;20;56;3;"Yes";"Great customer support";"Basic";4;"2022-08-01";661;1;10;2;2;3;11
"S0808";399;221;"Asia";22;8;56;1;"No";"Excellent service";"Basic";7;"2022-10-11";662;2;11;4;4;2;3
"S0809";186;-69;"South America";24;5;69;3;"Yes";"Price too high";"Basic";7;"2023-06-20";663;1;13;1;3;2;2
"S0810";1458;1168;"Asia";17;15;64;3;"Yes";"Fast delivery";"Basic";2;"2023-05-29";664;1;12;4;4;2;4
"S0811";676;491;"Europe";10;6;69;2;"No";"Highly satisfied";"Basic";1;"2022-05-17";42;2;14;6;2;4;1
"S0812";1190;924;"South America";28;7;51;5;"No";"Fast delivery";"Basic";5;"2023-08-02";665;2;6;5;3;4;10
"S0813";1254;1142;"South America";20;18;34;1;"Yes";"Product not available";"Basic";1;"2022-08-14";666;1;9;2;1;2;4
"S0814";584;323;"Europe";5;8;26;1;"No";"Satisfied with product";"Basic";5;"2024-07-31";122;1;12;4;2;3;3
"S0815";1213;1035;"Asia";20;14;90;4;"Yes";"Product not available";"Basic";8;"2022-06-26";667;1;14;7;1;4;9
"S0816";229;-17;"Asia";10;18;47;1;"Yes";"Satisfied with product";"Basic";5;"2023-08-26";64;1;8;3;1;2;3
"S0817";662;365;"Europe";15;15;42;3;"No";"Satisfied with product";"Basic";8;"2022-01-08";668;2;5;5;5;5;2
"S0818";967;726;"South America";30;6;23;2;"Yes";"Excellent service";"Basic";5;"2024-08-08";669;1;14;2;4;3;2
"S0819";319;240;"Europe";25;15;63;2;"Yes";"Highly satisfied";"Basic";4;"2022-09-18";670;1;9;6;4;4;9
"S0820";924;718;"Asia";19;13;56;4;"Yes";"Price too high";"Basic";8;"2024-03-19";671;2;4;4;4;4;2
"S0821";787;530;"South America";8;5;87;2;"No";"Product not available";"Basic";8;"2023-08-06";672;1;8;3;5;4;3
"S0822";429;246;"North America";8;8;84;4;"Yes";"Responsive sales team";"Basic";8;"2022-06-24";201;1;8;3;1;1;2
"S0823";1158;1070;"Asia";30;15;93;1;"Yes";"Highly satisfied";"Basic";2;"2022-03-22";673;1;5;5;5;1;5
"S0824";1337;1247;"South America";6;15;25;3;"No";"Responsive sales team";"Basic";3;"2024-04-16";674;1;6;2;3;5;9
"S0825";435;269;"South America";12;19;84;5;"Yes";"Price too high";"Basic";4;"2024-08-17";606;2;10;3;3;1;9
"S0826";1437;1366;"Europe";8;11;71;2;"Yes";"Excellent service";"Basic";10;"2023-02-18";575;1;5;8;1;1;5
"S0827";1282;1131;"Asia";28;17;64;1;"Yes";"Highly satisfied";"Basic";8;"2023-05-13";675;2;4;8;5;2;4
"S0828";326;228;"Europe";9;9;96;3;"Yes";"Highly satisfied";"Basic";6;"2022-04-23";676;2;8;2;2;1;1
"S0829";712;434;"South America";29;16;52;4;"Yes";"Great customer support";"Basic";4;"2022-02-09";677;1;9;7;2;2;9
"S0830";1307;1056;"South America";9;17;35;3;"Yes";"Highly satisfied";"Basic";4;"2024-08-25";678;2;10;6;5;1;11
"S0831";500;240;"Europe";11;11;37;3;"No";"Responsive sales team";"Basic";7;"2022-07-10";679;1;6;6;4;5;5
"S0832";1447;1246;"Asia";24;10;89;5;"Yes";"Excellent service";"Basic";6;"2023-06-30";680;1;2;5;1;3;9
"S0833";1214;1000;"South America";16;9;86;5;"Yes";"Great customer support";"Basic";9;"2024-04-14";681;1;10;4;5;1;2
"S0834";236;186;"North America";23;16;71;1;"Yes";"Responsive sales team";"Basic";6;"2023-05-03";682;1;9;7;3;4;2
"S0835";573;302;"South America";24;13;74;3;"No";"Product not available";"Basic";6;"2024-02-11";579;2;15;2;1;4;1
"S0836";786;670;"North America";23;17;43;2;"Yes";"Product not available";"Basic";4;"2024-08-23";493;1;15;7;4;3;1
"S0837";847;645;"North America";20;16;96;1;"Yes";"Fast delivery";"Basic";8;"2023-07-17";683;1;1;5;4;3;9
"S0838";201;35;"Europe";24;10;60;1;"No";"Responsive sales team";"Basic";2;"2022-10-21";684;1;15;1;2;3;5
"S0839";546;390;"North America";8;8;79;5;"Yes";"Product not available";"Basic";1;"2022-10-28";685;1;8;3;5;3;5
"S0840";425;185;"Europe";20;8;71;4;"Yes";"Excellent service";"Basic";10;"2024-07-04";686;2;4;8;5;4;2
"S0841";670;558;"South America";16;12;97;1;"No";"Responsive sales team";"Basic";9;"2023-10-03";687;1;3;2;1;3;4
"S0842";1366;1155;"South America";5;12;43;4;"Yes";"Great customer support";"Basic";7;"2024-01-02";657;1;9;4;2;1;11
"S0843";605;421;"South America";25;9;24;3;"Yes";"Highly satisfied";"Basic";7;"2024-04-12";688;2;11;3;3;3;2
"S0844";929;702;"South America";11;15;62;2;"Yes";"Price too high";"Basic";6;"2023-07-25";689;2;15;3;5;3;11
"S0845";1356;1134;"North America";11;18;21;4;"Yes";"Product not available";"Basic";5;"2023-03-10";43;2;8;2;3;2;5
"S0846";557;260;"North America";24;9;66;1;"Yes";"Satisfied with product";"Basic";4;"2023-05-31";690;1;15;3;2;2;2
"S0847";1260;1043;"South America";16;7;63;5;"No";"Fast delivery";"Basic";7;"2024-03-12";691;1;9;5;1;1;3
"S0848";894;795;"North America";27;8;38;1;"Yes";"Excellent service";"Basic";8;"2023-04-06";692;1;14;7;5;3;2
"S0849";1272;1176;"Europe";20;19;62;1;"Yes";"Responsive sales team";"Basic";9;"2023-03-29";693;1;2;4;3;4;11
"S0850";675;385;"North America";24;19;41;4;"No";"Excellent service";"Basic";7;"2022-10-28";694;1;14;7;1;3;9
"S0851";463;320;"North America";6;12;68;2;"Yes";"Satisfied with product";"Basic";5;"2023-10-22";695;2;11;7;3;5;9
"S0852";951;897;"Asia";9;17;41;1;"Yes";"Great customer support";"Basic";8;"2023-01-21";696;2;1;8;1;1;1
"S0853";1040;744;"Europe";23;12;93;4;"Yes";"Highly satisfied";"Basic";1;"2023-12-10";327;2;9;1;3;2;11
